id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
421,PG00421,421,2026-06-18,Transferencia,0.0,Anulado
422,PG00422,422,2026-05-07,Letra a 30 días,3971.50,Pagado
423,PG00423,423,2026-01-24,Carta fianza,949.70,Pagado
424,PG00424,424,2026-06-21,Crédito empresarial,0.0,Anulado
425,PG00425,425,2026-03-20,Transferencia,6885.57,Pagado
426,PG00426,426,2026-06-20,Letra a 30 días,961.96,Pagado
427,PG00427,427,2026-01-13,Carta fianza,3474.45,Pagado
428,PG00428,428,2026-06-07,Crédito empresarial,3167.36,Pagado
429,PG00429,429,2026-06-18,Transferencia,3931.30,Pagado
430,PG00430,430,2026-04-17,Letra a 30 días,5730.4,Pagado
431,PG00431,431,2026-06-19,Carta fianza,829.36,Pagado
432,PG00432,432,2026-03-24,Crédito empresarial,825.75,Pagado
433,PG00433,433,2026-02-25,Transferencia,1469.88,Parcial
434,PG00434,434,2026-02-08,Letra a 30 días,0.0,Anulado
435,PG00435,435,2026-05-16,Carta fianza,2016.06,Pagado
436,PG00436,436,2026-02-11,Crédito empresarial,104.25,Pagado
437,PG00437,437,2026-02-23,Transferencia,7180.69,Pagado
438,PG00438,438,2026-01-04,Letra a 30 días,0.0,Anulado
439,PG00439,439,2026-01-22,Carta fianza,845.26,pagado
440,PG00440,440,2026-04-10,Crédito empresarial,0.0,Anulado
441,PG00441,441,2026-03-06,Transferencia,0.0,Anulado
442,PG00442,442,2026-06-03,Letra a 30 días,1062.03,Pagado
443,PG00443,443,2026-03-16,Carta fianza,0.0,Anulado
444,PG00444,444,2026-04-18,Crédito empresarial,5800.00,Pagado
445,PG00445,445,2026-06-11,Transferencia,1253.71,Pagado
446,PG00446,446,2026-04-26,Letra a 30 días,0.0,Anulado
447,PG00447,447,2026-05-04,Carta fianza,667.48,Parcial
448,PG00448,448,2026-04-26,Crédito empresarial,2310.72,Pagado
449,PG00449,449,2026-01-18,Transferencia,3005.61,Parcial
450,PG00450,450,2026-04-02,Letra a 30 días,3383.40,Pagado
451,PG00451,451,2026-03-18,Carta fianza,1101.71,Pagado
452,PG00452,452,2026-02-27,Crédito empresarial,1974.57,pagado
453,PG00453,453,2026-06-18,Transferencia,1937.57,Pagado
454,PG00454,454,2026-03-17,Letra a 30 días,786.69,Pagado
455,PG00455,455,2026-02-18,Carta fianza,0.0,Anulado
456,PG00456,456,2026-02-01,Crédito empresarial,1863.52,Pagado
457,PG00457,457,2026-03-27,Transferencia,1279.71,Pagado
458,PG00458,458,2026-05-19,Letra a 30 días,0.0,Anulado
459,PG00459,459,2026-02-01,Carta fianza,4543.70,Pagado
460,PG00460,460,2026-06-13,Crédito empresarial,1102.79,Pagado
461,PG00461,461,2026-03-26,Transferencia,4680.00,Pagado
462,PG00462,462,2026-05-16,Letra a 30 días,218.72,Pagado
463,PG00463,463,2026-02-28,Carta fianza,6701.36,Pagado
464,PG00464,464,2026-05-11,Crédito empresarial,2066.58,pagado
465,PG00465,465,2026-01-01,Transferencia,4641.40,Pagado
466,PG00466,466,2026-01-11,Letra a 30 días,1291.33,Pagado
467,PG00467,467,2026-04-03,Carta fianza,0.0,Anulado
468,PG00468,468,2026-01-08,Crédito empresarial,3191.25,Pagado
469,PG00469,469,2026-04-01,Transferencia,1828.38,pagado
470,PG00470,470,2026-03-26,Letra a 30 días,2343.88,Pagado
471,PG00471,471,2026-05-02,Carta fianza,5414.36,Pagado
472,PG00472,472,2026-02-21,Crédito empresarial,10187.02,Pagado
473,PG00473,473,2026-05-05,Transferencia,1747.86,Parcial
474,PG00474,474,2026-02-05,Letra a 30 días,1311.18,Pagado
475,PG00475,475,2026-05-09,Carta fianza,323.52,Pagado
476,PG00476,476,2026-04-23,Crédito empresarial,2871.35,Pagado
477,PG00477,477,2026-03-10,Transferencia,7399.68,Pagado
478,PG00478,478,2026-01-09,Letra a 30 días,0.0,Anulado
479,PG00479,479,2026-03-23,Carta fianza,2154.03,Pagado
480,PG00480,480,2026-03-15,Crédito empresarial,0.0,Anulado
481,PG00481,481,2026-06-01,Transferencia,662.06,Pagado
482,PG00482,482,2026-03-04,Letra a 30 días,918.26,Pagado
483,PG00483,483,2026-06-08,Carta fianza,0.0,Anulado
484,PG00484,484,2026-03-03,Crédito empresarial,780.00,Pagado
485,PG00485,485,2026-06-03,Transferencia,0.0,Anulado
486,PG00486,486,2026-03-22,Letra a 30 días,3559.17,Pagado
487,PG00487,487,,Carta fianza,0.0,Anulado
488,PG00488,488,2026-04-23,Crédito empresarial,169.17,Pagado
489,PG00489,489,2026-06-19,Transferencia,1430.46,Pagado
490,PG00490,490,2026-05-03,Letra a 30 días,0.0,Anulado
491,PG00491,491,2026-05-01,Carta fianza,0.0,Anulado
492,PG00492,492,2026-04-18,Crédito empresarial,8449.86,Pagado
493,PG00493,493,2026-06-14,Transferencia,0.0,Anulado
494,PG00494,494,2026-06-22,Letra a 30 días,777.25,Parcial
495,PG00495,495,2026-03-25,Carta fianza,2473.36,Pagado
496,PG00496,496,2025-12-26,Crédito empresarial,2227.14,Pagado
497,PG00497,497,2026-03-26,Transferencia,2835.44,Parcial
498,PG00498,498,2026-05-08,Letra a 30 días,609.68,Pagado
499,PG00499,499,2026-03-13,Carta fianza,1420.77,Parcial
500,PG00500,500,2026-03-06,Crédito empresarial,376.14,Pagado
501,PG00501,501,2026-05-09,Transferencia,3079.83,Pagado
502,PG00502,502,2026-04-16,Letra a 30 días,4541.52,Pagado
503,PG00503,503,2026-01-17,Carta fianza,449.76,Pagado
504,PG00504,504,2026-01-22,Crédito empresarial,323.22,Pagado
505,PG00505,505,2026-05-17,Transferencia,122.84,Pagado
506,PG00506,506,2026-02-08,Letra a 30 días,0.0,Anulado
507,PG00507,507,2026-02-19,Carta fianza,48.00,Pagado
508,PG00508,508,2026-05-19,Crédito empresarial,143.49,Pagado
509,PG00509,509,2026-04-23,Transferencia,392.97,Parcial
510,PG00510,510,2026-04-06,Letra a 30 días,5899.75,Pagado
511,PG00511,511,2026-06-06,Carta fianza,1805.04,Pagado
512,PG00512,512,2026-04-15,Crédito empresarial,0.0,Anulado
513,PG00513,513,2026-02-22,Transferencia,6060.75,Pagado
514,PG00514,514,2026-06-23,Letra a 30 días,1722.00,Pagado
515,PG00515,515,2026-03-20,Carta fianza,2559.70,Pagado
516,PG00516,516,2026-04-24,Crédito empresarial,2089.98,Pagado
517,PG00517,517,2026-02-15,Transferencia,1092.84,Pagado
518,PG00518,518,2026-05-24,Letra a 30 días,0.0,Anulado
519,PG00519,519,2026-03-16,Carta fianza,4001.56,Pagado
520,PG00520,520,2026-03-03,Crédito empresarial,0.0,Anulado
521,PG00521,521,2026-01-27,Transferencia,2488.08,Pagado
522,PG00522,522,2026-01-03,Letra a 30 días,122.84,Pagado
523,PG00523,523,2026-01-07,Carta fianza,5700.69,Pagado
524,PG00524,524,2026-02-15,Crédito empresarial,513.54,pagado
525,PG00525,525,2026-03-24,Transferencia,1611.89,Parcial
526,PG00526,526,2026-05-05,Letra a 30 días,0.0,Anulado
527,PG00527,527,2026-03-24,Carta fianza,1587.86,Pagado
528,PG00528,528,2026-02-06,Crédito empresarial,573.44,Pagado
529,PG00529,529,2026-06-17,Transferencia,1239.08,Pagado
530,PG00530,530,2026-03-02,Letra a 30 días,2587.82,pagado
531,PG00531,531,2026-04-20,Carta fianza,2016.06,Pagado
532,PG00532,532,2026-05-11,Crédito empresarial,0.0,Anulado
533,PG00533,533,2026-06-21,Transferencia,2027.37,Pagado
534,PG00534,534,2026-01-01,Letra a 30 días,287.38,Pagado
535,PG00535,535,2026-03-18,Carta fianza,3013.29,Pagado
536,PG00536,536,2026-01-05,Crédito empresarial,0.0,Anulado
537,PG00537,537,2026-01-14,Transferencia,0.0,Anulado
538,PG00538,538,2026-05-01,Letra a 30 días,277.38,Pagado
539,PG00539,539,2026-06-27,Carta fianza,4085.58,Pagado
540,PG00540,540,2026-04-05,Crédito empresarial,2543.73,pagado
541,PG00541,541,2026-02-02,Transferencia,0.0,Anulado
542,PG00542,542,2026-01-18,Letra a 30 días,3333.21,Pagado
543,PG00543,543,2026-01-04,Carta fianza,8919.60,Pagado
544,PG00544,544,2026-04-03,Crédito empresarial,619.41,Pagado
545,PG00545,545,2026-02-21,Transferencia,2222.38,Pagado
546,PG00546,546,2026-05-21,Letra a 30 días,668.79,Pagado
547,PG00547,547,2026-06-08,Carta fianza,2195.59,Pagado
548,PG00548,548,2026-05-01,Crédito empresarial,7957.55,Pagado
549,PG00549,549,2026-02-08,Transferencia,52.38,Pagado
550,PG00550,550,2026-03-19,Letra a 30 días,674.28,Pagado
551,PG00551,551,2026-05-11,Carta fianza,2120.16,Pagado
552,PG00552,552,2026-06-20,Crédito empresarial,0.0,Anulado
553,PG00553,553,2026-03-15,Transferencia,1676.10,Pagado
554,PG00554,554,2026-04-06,Letra a 30 días,546.42,Pagado
555,PG00555,555,2026-06-23,Carta fianza,0.0,Anulado
556,PG00556,556,2026-05-07,Crédito empresarial,1023.88,Pagado
557,PG00557,557,2026-04-23,Transferencia,0.0,Anulado
558,PG00558,558,2026-03-17,Letra a 30 días,645.39,Pagado
559,PG00559,559,2026-04-25,Carta fianza,1166.17,Pagado
560,PG00560,560,2026-02-28,Crédito empresarial,6012.96,Pagado
561,PG00561,561,2026-05-10,Transferencia,0.0,Anulado
562,PG00562,562,2026-05-09,Letra a 30 días,1978.29,Pagado
563,PG00563,563,2026-01-18,Carta fianza,285.00,Pagado
564,PG00564,564,2026-02-18,Crédito empresarial,566.92,Pagado
565,PG00565,565,2026-05-19,Transferencia,273.21,Pagado
566,PG00566,566,2026-02-01,Letra a 30 días,1653.50,Pagado
567,PG00567,567,2026-05-24,Carta fianza,0.0,Anulado
568,PG00568,568,2026-05-20,Crédito empresarial,1735.36,Pagado
569,PG00569,569,2026-05-26,Transferencia,0.0,Anulado
570,PG00570,570,2026-03-05,Letra a 30 días,1424.28,Pagado
571,PG00571,571,2026-01-07,Carta fianza,703.86,Parcial
572,PG00572,572,2026-06-10,Crédito empresarial,3351.54,Pagado
573,PG00573,573,2026-03-24,Transferencia,439.17,Pagado
574,PG00574,574,2026-04-13,Letra a 30 días,1591.75,pagado
575,PG00575,575,2026-02-05,Carta fianza,0.0,Anulado
576,PG00576,576,2026-06-10,Crédito empresarial,0.0,Anulado
577,PG00577,577,2026-06-19,Transferencia,0.0,Anulado
578,PG00578,578,2026-02-02,Letra a 30 días,1942.68,pagado
579,PG00579,579,2026-02-26,Carta fianza,2198.68,Parcial
580,PG00580,580,2026-03-11,Crédito empresarial,4572.02,Pagado
581,PG00581,581,2026-06-26,Transferencia,434.22,Pagado
582,PG00582,582,2026-04-02,Letra a 30 días,0.0,anulado
583,PG00583,583,2026-01-01,Carta fianza,6057.21,Pagado
584,PG00584,584,2026-05-06,Crédito empresarial,3584.04,Pagado
585,PG00585,585,2026-04-18,Transferencia,2743.70,Pagado
586,PG00586,586,2026-03-23,Letra a 30 días,5488.85,Pagado
587,PG00587,587,2026-06-11,Carta fianza,950.00,Pagado
588,PG00588,588,2026-02-16,Crédito empresarial,2851.05,Pagado
589,PG00589,589,2026-03-23,Transferencia,0.0,Anulado
590,PG00590,590,2026-02-08,Letra a 30 días,2022.11,Pagado
591,PG00591,591,2026-02-07,Carta fianza,2661.71,Pagado
592,PG00592,592,2026-01-24,Crédito empresarial,36.23,Pagado
593,PG00593,593,2026-02-14,Transferencia,0.0,Anulado
594,PG00594,594,2026-04-08,Letra a 30 días,5332.97,pagado
595,PG00595,595,2026-04-07,Carta fianza,0.0,Anulado
596,PG00596,596,2026-06-11,Crédito empresarial,1520.00,Pagado
597,PG00597,597,2026-06-11,Transferencia,2714.40,Pagado
598,PG00598,598,2026-03-15,Letra a 30 días,1892.87,Pagado
599,PG00599,599,2026-05-27,Carta fianza,0.0,Anulado
600,PG00600,600,2026-05-12,Crédito empresarial,4681.08,Pagado
601,PG00601,601,2026-04-04,Transferencia,376.83,Pagado
602,PG00602,602,2026-02-08,Letra a 30 días,48.00,Pagado
603,PG00603,603,2026-06-26,Carta fianza,1114.36,Pagado
604,PG00604,604,2026-03-05,Crédito empresarial,1102.65,Pagado
605,PG00605,605,2026-05-12,Transferencia,61.42,Pagado
606,PG00606,606,2025-12-04,Letra a 30 días,3919.03,pagado
607,PG00607,607,2026-01-06,Carta fianza,1160.95,Parcial
608,PG00608,608,2026-02-26,Crédito empresarial,1365.99,Parcial
609,PG00609,609,2026-04-19,Transferencia,1774.67,Pagado
610,PG00610,610,2026-03-19,Letra a 30 días,0.0,Anulado
611,PG00611,611,2026-06-06,Carta fianza,1560.00,Pagado
612,PG00612,612,2026-01-08,Crédito empresarial,184.26,Pagado
613,PG00613,613,2025-12-18,Transferencia,3798.38,Pagado
614,PG00614,614,2026-05-20,Letra a 30 días,2099.94,Pagado
615,PG00615,615,2026-01-03,Carta fianza,187.00,Pagado
616,PG00616,616,2026-02-25,Crédito empresarial,2877.60,Pagado
617,PG00617,617,2026-06-03,Transferencia,292.78,Pagado
618,PG00618,618,2026-04-02,Letra a 30 días,909.86,Pagado
619,PG00619,619,2026-01-12,Carta fianza,1196.82,Pagado
620,PG00620,620,2026-03-27,Crédito empresarial,1217.51,Pagado
621,PG00621,621,2026-06-25,Transferencia,859.48,Pagado
622,PG00622,622,2026-04-28,Letra a 30 días,0.0,Anulado
623,PG00623,623,2026-05-05,Carta fianza,0.0,Anulado
624,PG00624,624,2026-03-18,Crédito empresarial,3556.43,Pagado
625,PG00625,625,2026-01-17,Transferencia,10818.32,Pagado
626,PG00626,626,2026-01-13,Letra a 30 días,3875.34,Pagado
627,PG00627,627,2026-01-19,Carta fianza,251.76,Pagado
628,PG00628,628,2026-06-28,Crédito empresarial,2277.96,Pagado
629,PG00629,629,2026-01-01,Transferencia,931.64,pagado
630,PG00630,630,2026-03-08,Letra a 30 días,0.0,Anulado
631,PG00631,631,2026-04-13,Carta fianza,2032.18,Pagado
632,PG00632,632,2026-02-11,Crédito empresarial,0.0,Anulado
633,PG00633,633,2026-06-03,Transferencia,2713.47,Pagado
634,PG00634,634,2026-03-26,Letra a 30 días,1561.69,Parcial
635,PG00635,635,2026-01-10,Carta fianza,834.90,Pagado
636,PG00636,636,2026-05-02,Crédito empresarial,1258.80,Pagado
637,PG00637,637,2026-02-04,Transferencia,2654.70,Pagado
638,PG00638,638,2026-01-23,Letra a 30 días,4518.42,Pagado
639,PG00639,639,2026-02-13,Carta fianza,188.82,Pagado
640,PG00640,640,2026-01-06,Crédito empresarial,1900.00,Pagado
641,PG00641,641,2026-03-23,Transferencia,92.13,Pagado
642,PG00642,642,2026-05-25,Letra a 30 días,144.92,Pagado
643,PG00643,643,2026-06-12,Carta fianza,1344.04,Pagado
644,PG00644,644,2026-06-06,Crédito empresarial,210.00,Pagado
645,PG00645,645,2026-02-02,Transferencia,676.23,Pagado
646,PG00646,646,2026-04-01,Letra a 30 días,821.95,Pagado
647,PG00647,647,2026-04-18,Carta fianza,1046.34,Pagado
648,PG00648,648,2026-05-02,Crédito empresarial,2147.37,Pagado
649,PG00649,649,2026-02-26,Transferencia,0.0,Anulado
650,PG00650,650,2026-03-22,Letra a 30 días,1969.82,Pagado
651,PG00651,651,2026-02-20,Carta fianza,3926.12,Pagado
652,PG00652,652,2026-05-17,Crédito empresarial,0.0,Anulado
653,PG00653,653,2026-06-14,Transferencia,2865.96,Pagado
654,PG00654,654,2026-05-03,Letra a 30 días,907.87,Pagado
655,PG00655,655,2026-01-01,Carta fianza,0.0,Anulado
656,PG00656,656,2026-05-23,Crédito empresarial,0.0,Anulado
657,PG00657,657,2026-01-01,Transferencia,2730.81,Pagado
658,PG00658,658,2026-01-13,Letra a 30 días,1834.28,Pagado
659,PG00659,659,2026-05-07,Carta fianza,4882.94,Pagado
660,PG00660,660,2026-06-16,Crédito empresarial,0.0,Anulado
661,PG00661,661,2026-01-18,Transferencia,3596.12,Pagado
662,PG00662,662,2026-01-11,Letra a 30 días,0.0,Anulado
663,PG00663,663,2026-03-27,Carta fianza,5855.11,Pagado
664,PG00664,664,2026-02-08,Crédito empresarial,667.53,Parcial
665,PG00665,665,2026-01-01,Transferencia,0.0,Anulado
666,PG00666,666,2026-06-21,Letra a 30 días,188.42,Pagado
667,PG00667,667,2026-01-14,Carta fianza,2649.14,Pagado
668,PG00668,668,2026-05-12,Crédito empresarial,684.02,Pagado
669,PG00669,669,2026-06-21,Transferencia,1885.53,Parcial
670,PG00670,670,2026-05-14,Letra a 30 días,2084.0,Parcial
671,PG00671,671,2026-06-01,Carta fianza,11188.04,Pagado
672,PG00672,672,2026-05-02,Crédito empresarial,3903.74,Pagado
673,PG00673,673,2026-04-24,Transferencia,7957.55,Pagado
674,PG00674,674,2026-01-20,Letra a 30 días,2080.00,Pagado
675,PG00675,675,2026-03-27,Carta fianza,578.96,Pagado
676,PG00676,676,2026-02-19,Crédito empresarial,0.0,Anulado
677,PG00677,677,2026-02-26,Transferencia,3624.64,Pagado
678,PG00678,678,2026-05-25,Letra a 30 días,2711.74,Parcial
679,PG00679,679,2026-05-06,Carta fianza,1280.00,Pagado
680,PG00680,680,2026-05-13,Crédito empresarial,5201.89,Pagado
681,PG00681,681,2026-05-06,Transferencia,180.00,Pagado
682,PG00682,682,2026-01-11,Letra a 30 días,0.0,Anulado
683,PG00683,683,2026-01-18,Carta fianza,556.11,Pagado
684,PG00684,684,2026-05-09,Crédito empresarial,4088.98,Pagado
685,PG00685,685,2026-01-19,Transferencia,0.0,Anulado
686,PG00686,686,2026-06-17,Letra a 30 días,336.01,Pagado
687,PG00687,687,2026-01-07,Carta fianza,85.42,Pagado
688,PG00688,688,2026-03-05,Crédito empresarial,5645.04,Pagado
689,PG00689,689,2026-05-05,Transferencia,4487.28,Pagado
690,PG00690,690,2026-06-16,Letra a 30 días,0.0,Anulado
691,PG00691,691,2026-02-11,Carta fianza,732.34,Pagado
692,PG00692,692,2026-01-12,Crédito empresarial,1859.46,Pagado
693,PG00693,693,2026-02-02,Transferencia,3328.15,Pagado
694,PG00694,694,2026-02-16,Letra a 30 días,0.0,Anulado
695,PG00695,695,2026-02-03,Carta fianza,1027.24,Pagado
696,PG00696,696,2026-02-17,Crédito empresarial,763.88,Pagado
697,PG00697,697,2026-01-26,Transferencia,1317.35,Parcial
698,PG00698,698,2026-03-17,Letra a 30 días,2246.29,Pagado
699,PG00699,699,2026-03-19,Carta fianza,900.30,Pagado
700,PG00700,700,2026-05-25,Crédito empresarial,1350.48,Pagado
701,PG00701,701,2026-03-11,Transferencia,1752.11,pagado
702,PG00702,702,2026-06-08,Letra a 30 días,2852.96,Pagado
703,PG00703,703,2026-06-27,Carta fianza,6487.14,Pagado
704,PG00704,704,2026-06-16,Crédito empresarial,555.0,Pagado
705,PG00705,705,2026-05-09,Transferencia,1113.45,Pagado
706,PG00706,706,2026-01-02,Letra a 30 días,9178.50,Pagado
707,PG00707,707,2026-02-11,Carta fianza,72.46,Pagado
708,PG00708,708,2026-05-21,Crédito empresarial,5950.86,Pagado
709,PG00709,709,2026-05-24,Transferencia,7436.23,Pagado
710,PG00710,710,2026-02-02,Letra a 30 días,1350.27,Pagado
711,PG00711,711,2026-05-02,Carta fianza,2431.22,Parcial
712,PG00712,712,2026-05-04,Crédito empresarial,1008.03,Pagado
713,PG00713,713,2026-01-14,Transferencia,1897.43,Pagado
714,PG00714,714,2026-06-07,Letra a 30 días,3443.66,Pagado
715,PG00715,715,2026-01-05,Carta fianza,0.0,Anulado
716,PG00716,716,2026-03-23,Crédito empresarial,3529.25,Pagado
717,PG00717,717,2026-01-07,Transferencia,5281.43,Pagado
718,PG00718,718,2026-05-26,Letra a 30 días,1414.92,Pagado
719,PG00719,719,2026-01-12,Carta fianza,3191.41,Parcial
720,PG00720,720,2026-05-15,Crédito empresarial,0.0,Anulado
721,PG00721,721,2026-02-25,Transferencia,112.78,Pagado
722,PG00722,722,,Letra a 30 días,1142.70,Pagado
723,PG00723,723,2026-02-26,Carta fianza,897.45,Pagado
724,PG00724,724,2026-02-22,Crédito empresarial,3569.97,Pagado
725,PG00725,725,2026-04-20,Transferencia,453.0,parcial
726,PG00726,726,,Letra a 30 días,294.50,Pagado
727,PG00727,727,2026-02-05,Carta fianza,2157.20,Pagado
728,PG00728,728,2026-05-22,Crédito empresarial,0.0,Anulado
729,PG00729,729,2026-06-19,Transferencia,1534.50,Pagado
730,PG00730,730,2026-05-05,Letra a 30 días,1286.91,Pagado
731,PG00731,731,2026-03-17,Carta fianza,0.0,Anulado
732,PG00732,732,2026-02-23,Crédito empresarial,0.0,Anulado
733,PG00733,733,2026-03-09,Transferencia,4298.09,Pagado
734,PG00734,734,2026-05-24,Letra a 30 días,1127.59,pagado
735,PG00735,735,2026-02-15,Carta fianza,0.0,anulado
736,PG00736,736,2026-06-23,Crédito empresarial,1776.44,pagado
737,PG00737,737,2026-02-15,Transferencia,3071.64,Pagado
738,PG00738,738,2026-03-17,Letra a 30 días,828.46,Pagado
739,PG00739,739,2026-06-02,Carta fianza,5556.93,Pagado
740,PG00740,740,2026-03-26,Crédito empresarial,1205.24,Pagado
741,PG00741,741,2026-04-24,Transferencia,9087.52,Pagado
742,PG00742,742,2026-01-01,Letra a 30 días,4971.64,Pagado
743,PG00743,743,2026-02-07,Carta fianza,3158.74,Pagado
744,PG00744,744,2026-05-02,Crédito empresarial,7005.66,Pagado
745,PG00745,745,2026-02-18,Transferencia,1560.00,Pagado
746,PG00746,746,2026-04-18,Letra a 30 días,83.40,Pagado
747,PG00747,747,2026-01-18,Carta fianza,798.19,Pagado
748,PG00748,748,2026-01-15,Crédito empresarial,0.0,Anulado
749,PG00749,749,2026-03-17,Transferencia,1223.44,Pagado
750,PG00750,750,2026-06-09,Letra a 30 días,1581.51,Parcial
751,PG00751,751,2026-05-15,Carta fianza,0.0,Anulado
752,PG00752,752,2026-04-23,Crédito empresarial,2096.10,Pagado
753,PG00753,753,2026-05-17,Transferencia,0.0,Anulado
754,PG00754,754,2026-06-16,Letra a 30 días,10490.78,Pagado
755,PG00755,755,2026-03-28,Carta fianza,8162.82,Pagado
756,PG00756,756,2026-06-07,Crédito empresarial,0.0,Anulado
757,PG00757,757,2026-02-11,Transferencia,1525.13,Pagado
758,PG00758,758,2026-04-21,Letra a 30 días,1928.29,Parcial
759,PG00759,759,2026-05-08,Carta fianza,2073.40,Pagado
760,PG00760,760,2026-03-25,Crédito empresarial,4943.51,Pagado
761,PG00761,761,2025-12-19,Transferencia,0.0,Anulado
762,PG00762,762,2026-06-19,Letra a 30 días,1492.14,Parcial
763,PG00763,763,2026-05-09,Carta fianza,92.13,Pagado
764,PG00764,764,2026-04-26,Crédito empresarial,0.0,anulado
765,PG00765,765,2026-01-09,Transferencia,6224.65,Pagado
766,PG00766,766,2026-06-19,Letra a 30 días,0.0,Anulado
767,PG00767,767,2026-06-17,Carta fianza,62.55,Pagado
768,PG00768,768,2026-02-05,Crédito empresarial,233.52,Pagado
769,PG00769,769,2026-03-08,Transferencia,2525.84,Pagado
770,PG00770,770,2026-01-05,Letra a 30 días,614.92,Pagado
771,PG00771,771,2026-04-18,Carta fianza,2704.0,Pagado
772,PG00772,772,2026-01-15,Crédito empresarial,3399.75,Pagado
773,PG00773,773,2026-02-03,Transferencia,5218.44,Pagado
774,PG00774,774,2026-03-23,Letra a 30 días,0.0,Anulado
775,PG00775,775,2026-01-05,Carta fianza,4776.60,Pagado
776,PG00776,776,2026-03-04,Crédito empresarial,7270.85,Pagado
777,PG00777,777,2026-03-20,Transferencia,0.0,Anulado
778,PG00778,778,2026-01-28,Letra a 30 días,1844.92,Pagado
779,PG00779,779,2026-02-13,Carta fianza,2087.51,Pagado
780,PG00780,780,2026-03-01,Crédito empresarial,108.00,Pagado
781,PG00781,781,2026-05-12,Transferencia,0.0,Anulado
782,PG00782,782,2026-05-05,Letra a 30 días,5334.3,Pagado
783,PG00783,783,2026-01-01,Carta fianza,3039.52,Pagado
784,PG00784,784,2026-06-23,Crédito empresarial,2403.92,Pagado
785,PG00785,785,2026-06-02,Transferencia,4080.00,Pagado
786,PG00786,786,2026-05-15,Letra a 30 días,0.0,Anulado
787,PG00787,787,2026-02-21,Carta fianza,1560.00,Pagado
788,PG00788,788,2026-06-08,Crédito empresarial,0.0,Anulado
789,PG00789,789,2026-02-09,Transferencia,865.67,Pagado
790,PG00790,790,2026-06-17,Letra a 30 días,1282.34,Pagado
791,PG00791,791,2026-05-14,Carta fianza,0.0,Anulado
792,PG00792,792,2026-04-21,Crédito empresarial,763.09,Parcial
793,PG00793,793,2026-03-08,Transferencia,2885.58,Pagado
794,PG00794,794,2026-06-16,Letra a 30 días,1887.02,parcial
795,PG00795,795,2026-05-28,Carta fianza,829.36,Pagado
796,PG00796,796,2026-06-19,Crédito empresarial,122.84,Pagado
797,PG00797,797,2026-02-12,Transferencia,0.0,Anulado
798,PG00798,798,2026-05-10,Letra a 30 días,1410.53,Pagado
799,PG00799,799,2025-12-04,Carta fianza,18.00,Pagado
800,PG00800,800,2026-03-19,Crédito empresarial,0.0,Anulado
801,PG00801,801,2026-03-16,Transferencia,892.15,Pagado
802,PG00802,802,2026-04-13,Letra a 30 días,0.0,Anulado
803,PG00803,803,2026-05-23,Carta fianza,1560.00,Pagado
804,PG00804,804,2026-04-22,Crédito empresarial,2189.63,Parcial
805,PG00805,805,2026-03-26,Transferencia,450.00,Pagado
806,PG00806,806,2026-05-19,Letra a 30 días,60.00,Pagado
807,PG00807,807,2026-04-09,Carta fianza,7253.99,Pagado
808,PG00808,808,2026-03-25,Crédito empresarial,943.40,Pagado
809,PG00809,809,2026-06-05,Transferencia,0.0,Anulado
810,PG00810,810,2026-02-10,Letra a 30 días,6718.92,Pagado
811,PG00811,811,,Carta fianza,1973.7,Parcial
812,PG00812,812,2026-01-01,Crédito empresarial,0.0,Anulado
813,PG00813,813,2026-04-19,Transferencia,855.00,Pagado
814,PG00814,814,2026-03-01,Letra a 30 días,3691.68,Pagado
815,PG00815,815,2026-02-25,Carta fianza,2234.49,Pagado
816,PG00816,816,2026-03-28,Crédito empresarial,1920.00,Pagado
817,PG00817,817,2026-03-24,Transferencia,5870.00,Pagado
818,PG00818,818,2026-01-08,Letra a 30 días,871.74,Pagado
819,PG00819,819,2026-04-15,Carta fianza,0.0,Anulado
820,PG00820,820,2026-03-16,Crédito empresarial,2710.13,Pagado
821,PG00821,821,2026-06-19,Transferencia,2792.94,Pagado
822,PG00822,822,2026-02-06,Letra a 30 días,0.0,Anulado
823,PG00823,823,2026-05-07,Carta fianza,7294.36,Pagado
824,PG00824,824,2026-03-03,Crédito empresarial,3665.16,Pagado
825,PG00825,825,2026-06-22,Transferencia,363.44,Pagado
826,PG00826,826,2026-03-09,Letra a 30 días,3003.46,Pagado
827,PG00827,827,2026-04-22,Carta fianza,697.08,Parcial
828,PG00828,828,2026-05-04,Crédito empresarial,2180.42,Pagado
829,PG00829,829,2026-02-10,Transferencia,0.0,Anulado
830,PG00830,830,2026-02-18,Letra a 30 días,0.0,Anulado
831,PG00831,831,2026-06-07,Carta fianza,485.64,Pagado
832,PG00832,832,2026-05-11,Crédito empresarial,441.06,Pagado
833,PG00833,833,2026-04-16,Transferencia,175.00,Pagado
834,PG00834,834,2026-05-26,Letra a 30 días,370.52,Parcial
835,PG00835,835,2026-02-05,Carta fianza,528.41,Pagado
836,PG00836,836,,Crédito empresarial,1289.64,Parcial
837,PG00837,837,2026-06-04,Transferencia,1684.09,Pagado
838,PG00838,838,2026-02-12,Letra a 30 días,0.0,Anulado
839,PG00839,839,2026-03-27,Carta fianza,0.0,Anulado
840,PG00840,840,2026-02-09,Crédito empresarial,1219.70,Pagado
