id_pago,codigo_pago,id_operacion,fecha_pago,medio_pago,monto_pagado,estado_pago
410,PG00410,410,2026-02-24,Carta de crédito,269.20,Pagado
411,PG00411,411,2026-01-05,Cobranza documentaria,2001.03,Parcial
412,PG00412,412,2026-06-17,Transferencia local,158.22,pagado
413,PG00413,413,2026-03-19,Transferencia SWIFT,543.00,Pagado
414,PG00414,414,2026-03-20,Carta de crédito,452.00,Pagado
415,PG00415,415,2026-05-19,Cobranza documentaria,510.80,Pagado
416,PG00416,416,2026-02-03,Transferencia local,459.60,Pagado
417,PG00417,417,2026-04-02,Transferencia SWIFT,1208.43,Parcial
418,PG00418,418,2026-03-12,Carta de crédito,0.0,Anulado
419,PG00419,419,2026-01-03,Cobranza documentaria,216.00,Pagado
420,PG00420,420,2026-06-21,Transferencia local,274.88,Pagado
421,PG00421,421,2026-04-25,Transferencia SWIFT,3409.43,Parcial
422,PG00422,422,,Carta de crédito,2435.22,pagado
423,PG00423,423,2026-01-02,Cobranza documentaria,0.0,Anulado
424,PG00424,424,2026-06-07,Transferencia local,216.00,Pagado
425,PG00425,425,2026-01-04,Transferencia SWIFT,4887.1,Pagado
426,PG00426,426,2026-06-23,Carta de crédito,186.00,Pagado
427,PG00427,427,2026-01-19,Cobranza documentaria,197.60,Pagado
428,PG00428,428,2026-02-04,Transferencia local,648.00,Pagado
429,PG00429,429,2026-06-14,Transferencia SWIFT,531.75,Pagado
430,PG00430,430,2026-04-01,Carta de crédito,509.23,Parcial
431,PG00431,431,2026-06-08,Cobranza documentaria,407.41,parcial
432,PG00432,432,2026-03-27,Transferencia local,163.60,Pagado
433,PG00433,433,2026-05-24,Transferencia SWIFT,145.20,Pagado
434,PG00434,434,2026-04-06,Carta de crédito,232.40,Pagado
435,PG00435,435,2026-05-06,Cobranza documentaria,0.0,Anulado
436,PG00436,436,2026-05-05,Transferencia local,511.28,Pagado
437,PG00437,437,2026-03-02,Transferencia SWIFT,1996.32,Parcial
438,PG00438,438,2026-01-22,Carta de crédito,275.00,Pagado
439,PG00439,439,2026-03-03,Cobranza documentaria,543.60,Pagado
440,PG00440,440,2026-02-01,Transferencia local,243.20,Pagado
441,PG00441,441,2026-04-05,Transferencia SWIFT,220.00,Pagado
442,PG00442,442,2026-04-28,Carta de crédito,0.0,Anulado
443,PG00443,443,2026-05-14,Cobranza documentaria,350.00,Pagado
444,PG00444,444,2026-02-01,Transferencia local,510.52,Pagado
445,PG00445,445,2026-05-18,Transferencia SWIFT,0.0,Anulado
446,PG00446,446,2026-01-03,Carta de crédito,269.60,Pagado
447,PG00447,447,2026-01-25,Cobranza documentaria,84.00,Pagado
448,PG00448,448,2026-02-20,Transferencia local,0.0,Anulado
449,PG00449,449,,Transferencia SWIFT,62.80,Pagado
450,PG00450,450,2026-05-12,Carta de crédito,291.36,Pagado
451,PG00451,451,2026-06-18,Cobranza documentaria,0.0,Anulado
452,PG00452,452,2026-03-26,Transferencia local,276.00,Pagado
453,PG00453,453,2026-04-07,Transferencia SWIFT,132.00,Pagado
454,PG00454,454,2026-04-03,Carta de crédito,281.60,Pagado
455,PG00455,455,2026-03-02,Cobranza documentaria,88.00,Pagado
456,PG00456,456,2026-01-22,Transferencia local,2492.48,Parcial
457,PG00457,457,2026-02-09,Transferencia SWIFT,431.44,Pagado
458,PG00458,458,2026-01-17,Carta de crédito,0.0,Anulado
459,PG00459,459,2026-06-14,Cobranza documentaria,325.70,Pagado
460,PG00460,460,2026-03-02,Transferencia local,0.0,Anulado
461,PG00461,461,2026-05-24,Transferencia SWIFT,419.98,Pagado
462,PG00462,462,2026-06-03,Carta de crédito,1622.36,pagado
463,PG00463,463,2026-03-13,Cobranza documentaria,256.00,Pagado
464,PG00464,464,2026-06-04,Transferencia local,2060.91,Parcial
465,PG00465,465,2026-06-05,Transferencia SWIFT,32.00,Pagado
466,PG00466,466,2026-05-05,Carta de crédito,415.80,Pagado
467,PG00467,467,2026-06-06,Cobranza documentaria,253.20,Pagado
468,PG00468,468,2026-06-04,Transferencia local,232.00,Pagado
469,PG00469,469,2026-02-10,Transferencia SWIFT,664.40,Pagado
470,PG00470,470,2026-02-05,Carta de crédito,450.00,Pagado
471,PG00471,471,2026-01-23,Cobranza documentaria,83.60,Pagado
472,PG00472,472,2026-02-25,Transferencia local,376.02,Pagado
473,PG00473,473,2026-03-11,Transferencia SWIFT,2169.81,pagado
474,PG00474,474,2026-02-14,Carta de crédito,353.66,Pagado
475,PG00475,475,2026-02-01,Cobranza documentaria,0.0,Anulado
476,PG00476,476,2026-05-24,Transferencia local,4007.68,Pagado
477,PG00477,477,2026-03-27,Transferencia SWIFT,0.0,Anulado
478,PG00478,478,2026-01-11,Carta de crédito,299.40,Pagado
479,PG00479,479,2026-02-01,Cobranza documentaria,184.80,Pagado
480,PG00480,480,,Transferencia local,16.00,Pagado
481,PG00481,481,2026-04-12,Transferencia SWIFT,140.80,Pagado
482,PG00482,482,2026-01-06,Carta de crédito,0.0,Anulado
483,PG00483,483,2026-05-15,Cobranza documentaria,0.0,Anulado
484,PG00484,484,2026-04-16,Transferencia local,1138.43,Parcial
485,PG00485,485,2026-01-08,Transferencia SWIFT,290.40,Pagado
486,PG00486,486,2026-03-10,Carta de crédito,693.98,Parcial
487,PG00487,487,2026-06-28,Cobranza documentaria,0.0,Anulado
488,PG00488,488,2026-01-09,Transferencia local,573.07,Parcial
489,PG00489,489,2026-06-26,Transferencia SWIFT,466.80,Pagado
490,PG00490,490,2026-02-27,Carta de crédito,4825.28,Pagado
491,PG00491,491,2026-05-21,Cobranza documentaria,1641.64,Parcial
492,PG00492,492,2026-02-07,Transferencia local,64.00,Pagado
493,PG00493,493,2026-03-11,Transferencia SWIFT,303.20,Pagado
494,PG00494,494,2026-02-21,Carta de crédito,849.0,Parcial
495,PG00495,495,2026-03-19,Cobranza documentaria,0.0,Anulado
496,PG00496,496,2026-06-28,Transferencia local,586.00,Pagado
497,PG00497,497,,Transferencia SWIFT,0.0,Anulado
498,PG00498,498,2026-02-06,Carta de crédito,0.0,Anulado
499,PG00499,499,2026-05-25,Cobranza documentaria,396.79,Pagado
500,PG00500,500,2026-03-16,Transferencia local,0.0,Anulado
501,PG00501,501,2026-06-10,Transferencia SWIFT,674.14,Pagado
502,PG00502,502,2026-05-03,Carta de crédito,407.19,Pagado
503,PG00503,503,2026-04-07,Cobranza documentaria,7194.97,Pagado
504,PG00504,504,2026-01-12,Transferencia local,2870.49,Parcial
505,PG00505,505,2026-05-20,Transferencia SWIFT,192.80,Pagado
506,PG00506,506,2026-01-02,Carta de crédito,0.0,Anulado
507,PG00507,507,2026-01-23,Cobranza documentaria,0.0,Anulado
508,PG00508,508,2026-01-24,Transferencia local,1887.1,Pagado
509,PG00509,509,2026-02-16,Transferencia SWIFT,376.60,Pagado
510,PG00510,510,2026-06-14,Carta de crédito,656.96,Pagado
511,PG00511,511,2026-06-09,Cobranza documentaria,1035.80,Pagado
512,PG00512,512,2026-02-14,Transferencia local,0.0,Anulado
513,PG00513,513,2026-04-01,Transferencia SWIFT,597.70,Pagado
514,PG00514,514,2026-06-07,Carta de crédito,108.46,Pagado
515,PG00515,515,2026-01-15,Cobranza documentaria,283.58,Pagado
516,PG00516,516,2026-06-14,Transferencia local,108.00,Pagado
517,PG00517,517,2026-02-19,Transferencia SWIFT,368.00,Pagado
518,PG00518,518,2026-06-12,Carta de crédito,0.0,Anulado
519,PG00519,519,2026-03-12,Cobranza documentaria,136.00,Pagado
520,PG00520,520,2026-03-19,Transferencia local,84.00,Pagado
521,PG00521,521,2026-05-23,Transferencia SWIFT,0.0,Anulado
522,PG00522,522,2026-01-15,Carta de crédito,266.00,Pagado
523,PG00523,523,2026-06-17,Cobranza documentaria,194.40,Pagado
524,PG00524,524,2026-03-14,Transferencia local,125.40,Pagado
525,PG00525,525,2026-04-19,Transferencia SWIFT,114.96,Pagado
526,PG00526,526,2026-04-14,Carta de crédito,5068.28,Pagado
527,PG00527,527,2026-04-09,Cobranza documentaria,415.06,Pagado
528,PG00528,528,2026-01-27,Transferencia local,896.00,Pagado
529,PG00529,529,2026-04-24,Transferencia SWIFT,1923.95,pagado
530,PG00530,530,2026-04-19,Carta de crédito,430.00,Pagado
531,PG00531,531,,Cobranza documentaria,352.86,Pagado
532,PG00532,532,2026-03-17,Transferencia local,487.38,Pagado
533,PG00533,533,2026-03-26,Transferencia SWIFT,0.0,Anulado
534,PG00534,534,2026-02-06,Carta de crédito,2848.28,Parcial
535,PG00535,535,2026-03-03,Cobranza documentaria,0.0,Anulado
536,PG00536,536,2026-02-13,Transferencia local,105.20,Pagado
537,PG00537,537,2026-06-03,Transferencia SWIFT,397.20,Pagado
538,PG00538,538,2026-06-18,Carta de crédito,0.0,Anulado
539,PG00539,539,,Cobranza documentaria,675.9,Parcial
540,PG00540,540,2026-03-09,Transferencia local,20.00,Pagado
541,PG00541,541,2026-06-11,Transferencia SWIFT,2182.22,Pagado
542,PG00542,542,2026-04-05,Carta de crédito,0.0,Anulado
543,PG00543,543,2026-01-06,Cobranza documentaria,242.00,Pagado
544,PG00544,544,2026-04-23,Transferencia local,903.8,Parcial
545,PG00545,545,2026-05-06,Transferencia SWIFT,381.60,Pagado
546,PG00546,546,2026-05-16,Carta de crédito,0.0,anulado
547,PG00547,547,2026-06-13,Cobranza documentaria,282.34,Pagado
548,PG00548,548,2026-01-05,Transferencia local,396.80,Pagado
549,PG00549,549,2026-05-18,Transferencia SWIFT,160.40,Pagado
550,PG00550,550,2025-12-18,Carta de crédito,496.00,Pagado
551,PG00551,551,2026-01-22,Cobranza documentaria,1258.3,Parcial
552,PG00552,552,2026-03-21,Transferencia local,0.0,Anulado
553,PG00553,553,2026-01-19,Transferencia SWIFT,22.80,Pagado
554,PG00554,554,2026-05-24,Carta de crédito,403.56,Parcial
555,PG00555,555,2026-04-16,Cobranza documentaria,120.00,Pagado
556,PG00556,556,2026-05-08,Transferencia local,707.59,Parcial
557,PG00557,557,2026-01-02,Transferencia SWIFT,673.92,Pagado
558,PG00558,558,2026-04-23,Carta de crédito,737.64,Pagado
559,PG00559,559,2026-03-03,Cobranza documentaria,215.96,Pagado
560,PG00560,560,2026-05-26,Transferencia local,402.17,Pagado
561,PG00561,561,2026-06-24,Transferencia SWIFT,494.74,Parcial
562,PG00562,562,2026-01-18,Carta de crédito,53.20,Pagado
563,PG00563,563,2026-02-18,Cobranza documentaria,427.20,Pagado
564,PG00564,564,2026-06-09,Transferencia local,278.80,Pagado
565,PG00565,565,2026-03-23,Transferencia SWIFT,0.0,anulado
566,PG00566,566,2026-04-18,Carta de crédito,0.0,Anulado
567,PG00567,567,2026-03-13,Cobranza documentaria,582.12,Pagado
568,PG00568,568,2026-03-15,Transferencia local,407.40,Pagado
569,PG00569,569,2026-02-03,Transferencia SWIFT,476.80,Pagado
570,PG00570,570,2026-05-14,Carta de crédito,44.00,Pagado
571,PG00571,571,2026-01-11,Cobranza documentaria,334.80,Pagado
572,PG00572,572,2026-06-02,Transferencia local,369.23,Pagado
573,PG00573,573,2026-04-22,Transferencia SWIFT,749.92,Parcial
574,PG00574,574,2026-01-10,Carta de crédito,170.40,Pagado
575,PG00575,575,2026-02-23,Cobranza documentaria,144.80,Pagado
576,PG00576,576,2026-01-05,Transferencia local,0.0,Anulado
577,PG00577,577,2026-06-04,Transferencia SWIFT,1613.78,Parcial
578,PG00578,578,2026-05-21,Carta de crédito,0.0,Anulado
579,PG00579,579,2026-02-05,Cobranza documentaria,140.00,Pagado
580,PG00580,580,2026-05-26,Transferencia local,194.20,Pagado
581,PG00581,581,2026-05-28,Transferencia SWIFT,42.00,Pagado
582,PG00582,582,2026-02-25,Carta de crédito,739.96,Pagado
583,PG00583,583,2026-04-05,Cobranza documentaria,0.0,Anulado
584,PG00584,584,2026-03-03,Transferencia local,0.0,Anulado
585,PG00585,585,2026-06-28,Transferencia SWIFT,275.30,Pagado
586,PG00586,586,2026-04-07,Carta de crédito,380.12,Pagado
587,PG00587,587,2026-05-07,Cobranza documentaria,358.00,Pagado
588,PG00588,588,2026-04-17,Transferencia local,610.00,Pagado
589,PG00589,589,2026-03-15,Transferencia SWIFT,585.60,Pagado
590,PG00590,590,2026-05-21,Carta de crédito,0.0,Anulado
591,PG00591,591,2026-06-18,Cobranza documentaria,168.80,Pagado
592,PG00592,592,2026-03-06,Transferencia local,0.0,Anulado
593,PG00593,593,2026-05-08,Transferencia SWIFT,110.40,Pagado
594,PG00594,594,2026-04-17,Carta de crédito,83.60,Pagado
595,PG00595,595,2026-04-18,Cobranza documentaria,159.34,Pagado
596,PG00596,596,2026-04-10,Transferencia local,406.00,Pagado
597,PG00597,597,2026-05-23,Transferencia SWIFT,108.00,Pagado
598,PG00598,598,2026-05-27,Carta de crédito,160.59,pagado
599,PG00599,599,2026-03-12,Cobranza documentaria,357.00,Pagado
600,PG00600,600,2026-03-08,Transferencia local,132.00,Pagado
601,PG00601,601,2025-12-28,Transferencia SWIFT,850.40,Pagado
602,PG00602,602,2026-03-03,Carta de crédito,0.0,anulado
603,PG00603,603,2026-05-06,Cobranza documentaria,228.00,Pagado
604,PG00604,604,2026-01-28,Transferencia local,10109.62,Pagado
605,PG00605,605,2026-04-12,Transferencia SWIFT,167.80,Pagado
606,PG00606,606,2026-01-08,Carta de crédito,618.48,Pagado
607,PG00607,607,2026-03-08,Cobranza documentaria,678.00,Pagado
608,PG00608,608,2026-01-02,Transferencia local,192.55,Pagado
609,PG00609,609,2026-03-23,Transferencia SWIFT,0.0,Anulado
610,PG00610,610,2026-04-18,Carta de crédito,687.3,Parcial
611,PG00611,611,2026-03-02,Cobranza documentaria,257.40,Pagado
612,PG00612,612,2026-02-14,Transferencia local,3438.69,Pagado
613,PG00613,613,2026-05-24,Transferencia SWIFT,633.57,Pagado
614,PG00614,614,2026-06-06,Carta de crédito,528.40,Pagado
615,PG00615,615,2026-05-11,Cobranza documentaria,0.0,Anulado
616,PG00616,616,2026-04-04,Transferencia local,338.80,Pagado
617,PG00617,617,2026-02-21,Transferencia SWIFT,118.72,Pagado
618,PG00618,618,2026-05-09,Carta de crédito,1265.85,Parcial
619,PG00619,619,2026-01-20,Cobranza documentaria,403.60,Pagado
620,PG00620,620,2026-01-18,Transferencia local,36.00,Pagado
621,PG00621,621,2026-05-05,Transferencia SWIFT,578.40,Pagado
622,PG00622,622,2026-05-12,Carta de crédito,450.00,Pagado
623,PG00623,623,2026-01-02,Cobranza documentaria,114.00,Pagado
624,PG00624,624,2026-04-17,Transferencia local,0.0,Anulado
625,PG00625,625,2026-06-07,Transferencia SWIFT,208.00,Pagado
626,PG00626,626,2026-01-19,Carta de crédito,252.48,Pagado
627,PG00627,627,2026-06-20,Cobranza documentaria,0.0,anulado
628,PG00628,628,2026-05-23,Transferencia local,3079.75,Pagado
629,PG00629,629,2026-01-04,Transferencia SWIFT,376.20,Pagado
630,PG00630,630,2026-03-09,Carta de crédito,180.00,Pagado
631,PG00631,631,2026-01-04,Cobranza documentaria,208.40,Pagado
632,PG00632,632,2026-01-12,Transferencia local,4801.27,Pagado
633,PG00633,633,2026-02-24,Transferencia SWIFT,615.56,Pagado
634,PG00634,634,2026-03-16,Carta de crédito,698.86,Pagado
635,PG00635,635,2026-06-23,Cobranza documentaria,668.18,Pagado
636,PG00636,636,2026-05-03,Transferencia local,348.00,Pagado
637,PG00637,637,2026-06-10,Transferencia SWIFT,0.0,Anulado
638,PG00638,638,2026-01-25,Carta de crédito,827.28,Pagado
639,PG00639,639,2026-04-03,Cobranza documentaria,0.0,Anulado
640,PG00640,640,2026-05-13,Transferencia local,389.60,Pagado
641,PG00641,641,2026-05-04,Transferencia SWIFT,28.00,Pagado
642,PG00642,642,2026-04-09,Carta de crédito,362.00,Pagado
643,PG00643,643,2026-04-06,Cobranza documentaria,0.0,anulado
644,PG00644,644,2026-01-23,Transferencia local,561.29,Pagado
645,PG00645,645,2026-03-12,Transferencia SWIFT,695.67,Parcial
646,PG00646,646,2026-03-03,Carta de crédito,615.5,Parcial
647,PG00647,647,2026-02-04,Cobranza documentaria,44.00,Pagado
648,PG00648,648,2026-01-15,Transferencia local,0.0,Anulado
649,PG00649,649,2026-03-05,Transferencia SWIFT,1816.28,Pagado
650,PG00650,650,2026-02-24,Carta de crédito,0.0,Anulado
651,PG00651,651,2026-02-12,Cobranza documentaria,156.40,Pagado
652,PG00652,652,2026-05-09,Transferencia local,288.80,Pagado
653,PG00653,653,2026-01-18,Transferencia SWIFT,637.20,Pagado
654,PG00654,654,2026-04-16,Carta de crédito,359.40,Pagado
655,PG00655,655,2026-02-16,Cobranza documentaria,50.40,Pagado
656,PG00656,656,2026-02-04,Transferencia local,846.59,Parcial
657,PG00657,657,2026-02-27,Transferencia SWIFT,0.0,Anulado
658,PG00658,658,2026-03-08,Carta de crédito,569.90,Pagado
659,PG00659,659,2026-04-14,Cobranza documentaria,446.12,Pagado
660,PG00660,660,2026-01-28,Transferencia local,82.80,Pagado
661,PG00661,661,,Transferencia SWIFT,742.08,Pagado
662,PG00662,662,2026-04-07,Carta de crédito,0.0,Anulado
663,PG00663,663,2026-03-20,Cobranza documentaria,461.00,Pagado
664,PG00664,664,2026-06-19,Transferencia local,0.0,Anulado
665,PG00665,665,2026-06-17,Transferencia SWIFT,250.89,Pagado
666,PG00666,666,2026-01-12,Carta de crédito,287.60,Pagado
667,PG00667,667,2026-01-27,Cobranza documentaria,114.40,Pagado
668,PG00668,668,2026-06-03,Transferencia local,0.0,Anulado
669,PG00669,669,2026-01-26,Transferencia SWIFT,360.00,Pagado
670,PG00670,670,2026-05-22,Carta de crédito,2038.61,pagado
671,PG00671,671,,Cobranza documentaria,622.40,Pagado
672,PG00672,672,2026-01-02,Transferencia local,300.00,Pagado
673,PG00673,673,2026-03-19,Transferencia SWIFT,0.0,Anulado
674,PG00674,674,2026-06-16,Carta de crédito,22.00,Pagado
675,PG00675,675,2026-06-10,Cobranza documentaria,0.0,Anulado
676,PG00676,676,2026-06-28,Transferencia local,1036.67,Parcial
677,PG00677,677,2026-01-22,Transferencia SWIFT,178.08,Pagado
678,PG00678,678,2026-04-28,Carta de crédito,186.40,Pagado
679,PG00679,679,2026-06-14,Cobranza documentaria,0.0,Anulado
680,PG00680,680,2026-02-12,Transferencia local,5334.72,pagado
681,PG00681,681,2026-01-07,Transferencia SWIFT,358.20,Pagado
682,PG00682,682,2026-02-22,Carta de crédito,526.00,Pagado
683,PG00683,683,2026-01-01,Cobranza documentaria,0.0,Anulado
684,PG00684,684,2026-01-23,Transferencia local,0.0,Anulado
685,PG00685,685,2026-05-22,Transferencia SWIFT,422.00,Pagado
686,PG00686,686,,Carta de crédito,499.20,Pagado
687,PG00687,687,2026-02-12,Cobranza documentaria,386.97,Pagado
688,PG00688,688,2026-04-28,Transferencia local,261.72,Pagado
689,PG00689,689,2026-01-26,Transferencia SWIFT,221.80,Pagado
690,PG00690,690,2026-03-26,Carta de crédito,280.06,Pagado
691,PG00691,691,2026-04-18,Cobranza documentaria,636.88,Pagado
692,PG00692,692,2026-01-10,Transferencia local,232.36,Pagado
693,PG00693,693,2026-03-22,Transferencia SWIFT,2027.24,Pagado
694,PG00694,694,2026-06-26,Carta de crédito,341.94,Pagado
695,PG00695,695,2026-02-02,Cobranza documentaria,2845.24,Parcial
696,PG00696,696,2026-01-10,Transferencia local,927.62,Parcial
697,PG00697,697,2026-01-16,Transferencia SWIFT,345.16,Pagado
698,PG00698,698,2026-04-17,Carta de crédito,301.86,Pagado
699,PG00699,699,2026-01-03,Cobranza documentaria,518.00,Pagado
700,PG00700,700,2026-04-11,Transferencia local,3173.64,Pagado
701,PG00701,701,2026-05-02,Transferencia SWIFT,0.0,Anulado
702,PG00702,702,2026-02-12,Carta de crédito,552.00,Pagado
703,PG00703,703,2026-01-10,Cobranza documentaria,330.60,Pagado
704,PG00704,704,2026-03-26,Transferencia local,2981.76,Parcial
705,PG00705,705,2026-04-02,Transferencia SWIFT,308.40,Pagado
706,PG00706,706,2026-01-27,Carta de crédito,0.0,Anulado
707,PG00707,707,2026-05-28,Cobranza documentaria,165.12,Pagado
708,PG00708,708,2026-03-25,Transferencia local,0.0,Anulado
709,PG00709,709,2026-06-26,Transferencia SWIFT,1232.12,Parcial
710,PG00710,710,2026-06-11,Carta de crédito,432.12,Pagado
711,PG00711,711,2026-05-21,Cobranza documentaria,1865.07,Pagado
712,PG00712,712,2026-01-17,Transferencia local,526.78,Pagado
713,PG00713,713,2026-02-19,Transferencia SWIFT,623.00,Pagado
714,PG00714,714,2026-06-19,Carta de crédito,0.0,Anulado
715,PG00715,715,2026-05-10,Cobranza documentaria,462.40,Pagado
716,PG00716,716,2026-05-13,Transferencia local,372.54,Parcial
717,PG00717,717,2026-05-14,Transferencia SWIFT,584.20,Pagado
718,PG00718,718,2026-01-18,Carta de crédito,327.00,Pagado
719,PG00719,719,2026-04-24,Cobranza documentaria,316.80,Pagado
720,PG00720,720,2026-03-17,Transferencia local,156.08,Pagado
721,PG00721,721,2026-03-19,Transferencia SWIFT,55.20,Pagado
722,PG00722,722,2026-03-14,Carta de crédito,316.24,Pagado
723,PG00723,723,2026-06-21,Cobranza documentaria,83.60,Pagado
724,PG00724,724,2026-03-17,Transferencia local,3259.27,Pagado
725,PG00725,725,2026-01-04,Transferencia SWIFT,0.0,Anulado
726,PG00726,726,2026-05-22,Carta de crédito,0.0,Anulado
727,PG00727,727,2026-06-22,Cobranza documentaria,84.00,Pagado
728,PG00728,728,2026-04-04,Transferencia local,0.0,Anulado
729,PG00729,729,2026-05-18,Transferencia SWIFT,298.80,Pagado
730,PG00730,730,2026-04-23,Carta de crédito,0.0,Anulado
731,PG00731,731,2026-04-24,Cobranza documentaria,0.0,Anulado
732,PG00732,732,2026-06-26,Transferencia local,1157.5,Parcial
733,PG00733,733,2026-06-27,Transferencia SWIFT,3970.39,Parcial
734,PG00734,734,2026-01-17,Carta de crédito,726.00,Pagado
735,PG00735,735,2026-01-25,Cobranza documentaria,0.0,Anulado
736,PG00736,736,2026-01-08,Transferencia local,759.20,Pagado
737,PG00737,737,2026-05-24,Transferencia SWIFT,3397.78,Parcial
738,PG00738,738,2026-06-28,Carta de crédito,488.72,Pagado
739,PG00739,739,2026-04-22,Cobranza documentaria,541.80,Pagado
740,PG00740,740,2026-06-11,Transferencia local,644.40,Pagado
741,PG00741,741,2026-02-22,Transferencia SWIFT,148.40,Pagado
742,PG00742,742,2026-02-08,Carta de crédito,0.0,Anulado
743,PG00743,743,2026-03-06,Cobranza documentaria,290.37,Pagado
744,PG00744,744,2026-01-11,Transferencia local,584.60,Pagado
745,PG00745,745,2026-05-17,Transferencia SWIFT,590.43,Parcial
746,PG00746,746,2026-06-17,Carta de crédito,661.04,Pagado
747,PG00747,747,2026-05-09,Cobranza documentaria,505.00,Pagado
748,PG00748,748,2026-01-27,Transferencia local,414.80,Pagado
749,PG00749,749,2026-01-04,Transferencia SWIFT,167.63,Pagado
750,PG00750,750,2026-05-06,Carta de crédito,0.0,Anulado
751,PG00751,751,2026-04-03,Cobranza documentaria,435.18,Pagado
752,PG00752,752,2026-06-28,Transferencia local,0.0,Anulado
753,PG00753,753,2026-05-13,Transferencia SWIFT,72.00,Pagado
754,PG00754,754,2026-02-12,Carta de crédito,0.0,Anulado
755,PG00755,755,2026-04-20,Cobranza documentaria,552.00,Pagado
756,PG00756,756,2026-06-02,Transferencia local,520.12,Pagado
757,PG00757,757,2026-03-18,Transferencia SWIFT,803.63,Parcial
758,PG00758,758,2026-06-27,Carta de crédito,0.0,Anulado
759,PG00759,759,2026-04-05,Cobranza documentaria,464.80,Pagado
760,PG00760,760,2026-05-03,Transferencia local,281.60,Pagado
761,PG00761,761,2026-02-24,Transferencia SWIFT,292.80,Pagado
762,PG00762,762,2026-01-11,Carta de crédito,1818.81,Parcial
763,PG00763,763,2026-04-03,Cobranza documentaria,1070.69,Parcial
764,PG00764,764,2026-06-03,Transferencia local,0.0,Anulado
765,PG00765,765,2026-02-16,Transferencia SWIFT,0.0,Anulado
766,PG00766,766,2026-01-09,Carta de crédito,0.0,Anulado
767,PG00767,767,2026-01-23,Cobranza documentaria,140.00,Pagado
768,PG00768,768,2026-04-27,Transferencia local,872.72,Pagado
769,PG00769,769,2026-03-28,Transferencia SWIFT,234.00,Pagado
770,PG00770,770,2026-03-28,Carta de crédito,0.0,Anulado
771,PG00771,771,2026-05-14,Cobranza documentaria,193.60,Pagado
772,PG00772,772,2026-06-27,Transferencia local,5548.0,pagado
773,PG00773,773,2026-04-26,Transferencia SWIFT,582.89,Pagado
774,PG00774,774,2026-05-22,Carta de crédito,393.12,Pagado
775,PG00775,775,2026-04-16,Cobranza documentaria,823.68,Pagado
776,PG00776,776,,Transferencia local,72.00,Pagado
777,PG00777,777,2026-01-08,Transferencia SWIFT,91.98,Pagado
778,PG00778,778,2026-04-17,Carta de crédito,418.89,Pagado
779,PG00779,779,2026-05-04,Cobranza documentaria,130.74,Pagado
780,PG00780,780,2026-01-01,Transferencia local,518.00,Pagado
781,PG00781,781,2026-01-03,Transferencia SWIFT,0.0,Anulado
782,PG00782,782,2025-12-22,Carta de crédito,0.0,Anulado
783,PG00783,783,2026-04-11,Cobranza documentaria,437.39,Pagado
784,PG00784,784,2026-03-19,Transferencia local,0.0,Anulado
785,PG00785,785,2026-06-15,Transferencia SWIFT,1657.78,Pagado
786,PG00786,786,2026-02-23,Carta de crédito,3178.96,pagado
787,PG00787,787,2026-04-26,Cobranza documentaria,252.00,Pagado
788,PG00788,788,2026-02-10,Transferencia local,0.0,Anulado
789,PG00789,789,2026-04-14,Transferencia SWIFT,145.20,Pagado
790,PG00790,790,2026-04-13,Carta de crédito,290.08,Pagado
791,PG00791,791,2026-05-23,Cobranza documentaria,0.0,Anulado
792,PG00792,792,2026-05-03,Transferencia local,395.20,Pagado
793,PG00793,793,2026-06-04,Transferencia SWIFT,0.0,Anulado
794,PG00794,794,2026-01-17,Carta de crédito,0.0,Anulado
795,PG00795,795,,Cobranza documentaria,0.0,Anulado
796,PG00796,796,2026-01-09,Transferencia local,0.0,Anulado
797,PG00797,797,2026-05-21,Transferencia SWIFT,2633.56,Pagado
798,PG00798,798,2026-01-17,Carta de crédito,271.20,Pagado
799,PG00799,799,2026-04-11,Cobranza documentaria,314.40,Pagado
800,PG00800,800,2026-06-18,Transferencia local,486.52,Pagado
801,PG00801,801,,Transferencia SWIFT,500.40,Pagado
802,PG00802,802,2026-04-11,Carta de crédito,362.40,Pagado
803,PG00803,803,2026-04-03,Cobranza documentaria,0.0,Anulado
804,PG00804,804,2026-01-23,Transferencia local,327.60,Pagado
805,PG00805,805,2026-01-18,Transferencia SWIFT,211.49,Parcial
806,PG00806,806,2026-02-15,Carta de crédito,167.20,Pagado
807,PG00807,807,2026-04-13,Cobranza documentaria,5552.03,Pagado
808,PG00808,808,2026-06-06,Transferencia local,0.0,Anulado
809,PG00809,809,2026-04-04,Transferencia SWIFT,0.0,Anulado
810,PG00810,810,2026-04-15,Carta de crédito,261.60,Pagado
811,PG00811,811,2026-05-21,Cobranza documentaria,569.60,Pagado
812,PG00812,812,2026-04-10,Transferencia local,1770.96,Parcial
813,PG00813,813,2026-06-23,Transferencia SWIFT,128.40,Pagado
814,PG00814,814,2026-03-16,Carta de crédito,0.0,Anulado
815,PG00815,815,2026-05-06,Cobranza documentaria,224.96,Pagado
816,PG00816,816,2026-06-13,Transferencia local,165.18,Pagado
817,PG00817,817,2026-04-16,Transferencia SWIFT,1273.29,Parcial
818,PG00818,818,2026-01-09,Carta de crédito,0.0,Anulado
819,PG00819,819,2026-05-10,Cobranza documentaria,0.0,Anulado
820,PG00820,820,2026-03-09,Transferencia local,124.40,Pagado
